timestamp,price,action,battery_soc,cumulative_savings
2015-05-30 14:00:00+02:00,62.1,HOLD,1.0,12.13265558
2015-05-30 15:00:00+02:00,60.13,HOLD,1.0,12.13265558
2015-05-30 16:00:00+02:00,54.54,HOLD,1.0,12.13265558
2015-05-30 17:00:00+02:00,53.72,HOLD,1.0,12.13265558
2015-05-30 18:00:00+02:00,54.25,HOLD,1.0,12.13265558
2015-05-30 19:00:00+02:00,58.31,HOLD,1.0,12.13265558
2015-05-30 20:00:00+02:00,60.3,HOLD,1.0,12.13265558
2015-05-30 21:00:00+02:00,63.88,HOLD,1.0,12.13265558
2015-05-30 22:00:00+02:00,63.88,HOLD,1.0,12.13265558
2015-05-30 23:00:00+02:00,61.1,HOLD,1.0,12.13265558
2015-05-31 00:00:00+02:00,63.02,HOLD,1.0,12.13265558
2015-05-31 01:00:00+02:00,61.06,HOLD,1.0,12.13265558
2015-05-31 02:00:00+02:00,57.64,HOLD,1.0,12.13265558
2015-05-31 03:00:00+02:00,56.61,HOLD,1.0,12.13265558
2015-05-31 04:00:00+02:00,55.78,HOLD,1.0,12.13265558
2015-05-31 05:00:00+02:00,56.19,HOLD,1.0,12.13265558
2015-05-31 06:00:00+02:00,56.05,HOLD,1.0,12.13265558
2015-05-31 07:00:00+02:00,55.83,HOLD,1.0,12.13265558
2015-05-31 08:00:00+02:00,56.95,HOLD,1.0,12.13265558
2015-05-31 09:00:00+02:00,57.13,HOLD,1.0,12.13265558
2015-05-31 10:00:00+02:00,60.36,HOLD,1.0,12.13265558
2015-05-31 11:00:00+02:00,62.69,HOLD,1.0,12.13265558
2015-05-31 12:00:00+02:00,61.45,HOLD,1.0,12.13265558
2015-05-31 13:00:00+02:00,62.37,HOLD,1.0,12.13265558
2015-05-31 14:00:00+02:00,61.5,HOLD,1.0,12.13265558
2015-05-31 15:00:00+02:00,55.62,HOLD,1.0,12.13265558
2015-05-31 16:00:00+02:00,54.7,HOLD,1.0,12.13265558
2015-05-31 17:00:00+02:00,53.25,HOLD,1.0,12.13265558
2015-05-31 18:00:00+02:00,53.89,HOLD,1.0,12.13265558
2015-05-31 19:00:00+02:00,53.84,HOLD,1.0,12.13265558
2015-05-31 20:00:00+02:00,55.49,HOLD,1.0,12.13265558
2015-05-31 21:00:00+02:00,66.71,HOLD,1.0,12.13265558
2015-05-31 22:00:00+02:00,70.17,HOLD,1.0,12.13265558
2015-05-31 23:00:00+02:00,61.9,HOLD,1.0,12.13265558
2015-06-01 00:00:00+02:00,62.78,HOLD,1.0,12.13265558
2015-06-01 01:00:00+02:00,56.67,HOLD,1.0,12.13265558
2015-06-01 02:00:00+02:00,54.54,HOLD,1.0,12.13265558
2015-06-01 03:00:00+02:00,53.87,HOLD,1.0,12.13265558
2015-06-01 04:00:00+02:00,54.2,HOLD,1.0,12.13265558
2015-06-01 05:00:00+02:00,55.87,HOLD,1.0,12.13265558
2015-06-01 06:00:00+02:00,61.28,HOLD,1.0,12.13265558
2015-06-01 07:00:00+02:00,64.43,HOLD,1.0,12.13265558
2015-06-01 08:00:00+02:00,69.92,HOLD,1.0,12.13265558
2015-06-01 09:00:00+02:00,70.7,HOLD,1.0,12.13265558
2015-06-01 10:00:00+02:00,72.04,HOLD,1.0,12.13265558
2015-06-01 11:00:00+02:00,74.17,HOLD,1.0,12.13265558
2015-06-01 12:00:00+02:00,74.58,HOLD,1.0,12.13265558
2015-06-01 13:00:00+02:00,73.67,HOLD,1.0,12.13265558
2015-06-01 14:00:00+02:00,72.35,HOLD,1.0,12.13265558
2015-06-01 15:00:00+02:00,70.68,HOLD,1.0,12.13265558
2015-06-01 16:00:00+02:00,69.93,HOLD,1.0,12.13265558
2015-06-01 17:00:00+02:00,70.19,HOLD,1.0,12.13265558
2015-06-01 18:00:00+02:00,69.16,HOLD,1.0,12.13265558
2015-06-01 19:00:00+02:00,67.16,HOLD,1.0,12.13265558
2015-06-01 20:00:00+02:00,67.71,HOLD,1.0,12.13265558
2015-06-01 21:00:00+02:00,70.63,HOLD,1.0,12.13265558
2015-06-01 22:00:00+02:00,70.66,HOLD,1.0,12.13265558
2015-06-01 23:00:00+02:00,65.69,HOLD,1.0,12.13265558
2015-06-02 00:00:00+02:00,61.14,HOLD,1.0,12.13265558
2015-06-02 01:00:00+02:00,59.1,HOLD,1.0,12.13265558
2015-06-02 02:00:00+02:00,56.01,HOLD,1.0,12.13265558
2015-06-02 03:00:00+02:00,55.96,HOLD,1.0,12.13265558
2015-06-02 04:00:00+02:00,56.99,HOLD,1.0,12.13265558
2015-06-02 05:00:00+02:00,60.07,HOLD,1.0,12.13265558
2015-06-02 06:00:00+02:00,61.77,HOLD,1.0,12.13265558
2015-06-02 07:00:00+02:00,65.26,HOLD,1.0,12.13265558
2015-06-02 08:00:00+02:00,71.12,HOLD,1.0,12.13265558
2015-06-02 09:00:00+02:00,72.12,HOLD,1.0,12.13265558
2015-06-02 10:00:00+02:00,72.36,HOLD,1.0,12.13265558
2015-06-02 11:00:00+02:00,74.18,HOLD,1.0,12.13265558
2015-06-02 12:00:00+02:00,73.94,HOLD,1.0,12.13265558
2015-06-02 13:00:00+02:00,73.56,HOLD,1.0,12.13265558
2015-06-02 14:00:00+02:00,70.95,HOLD,1.0,12.13265558
2015-06-02 15:00:00+02:00,68.61,HOLD,1.0,12.13265558
2015-06-02 16:00:00+02:00,68.17,HOLD,1.0,12.13265558
2015-06-02 17:00:00+02:00,69.36,HOLD,1.0,12.13265558
2015-06-02 18:00:00+02:00,67.71,HOLD,1.0,12.13265558
2015-06-02 19:00:00+02:00,65.87,HOLD,1.0,12.13265558
2015-06-02 20:00:00+02:00,67.34,HOLD,1.0,12.13265558
2015-06-02 21:00:00+02:00,70.46,HOLD,1.0,12.13265558
2015-06-02 22:00:00+02:00,70.2,HOLD,1.0,12.13265558
2015-06-02 23:00:00+02:00,64.44,HOLD,1.0,12.13265558
2015-06-03 00:00:00+02:00,61.92,HOLD,1.0,12.13265558
2015-06-03 01:00:00+02:00,59.3,HOLD,1.0,12.13265558
2015-06-03 02:00:00+02:00,54.77,HOLD,1.0,12.13265558
2015-06-03 03:00:00+02:00,54.49,HOLD,1.0,12.13265558
2015-06-03 04:00:00+02:00,54.42,HOLD,1.0,12.13265558
2015-06-03 05:00:00+02:00,55.57,HOLD,1.0,12.13265558
2015-06-03 06:00:00+02:00,61.24,HOLD,1.0,12.13265558
2015-06-03 07:00:00+02:00,64.71,HOLD,1.0,12.13265558
2015-06-03 08:00:00+02:00,70.05,HOLD,1.0,12.13265558
2015-06-03 09:00:00+02:00,71.8,HOLD,1.0,12.13265558
2015-06-03 10:00:00+02:00,71.9,HOLD,1.0,12.13265558
2015-06-03 11:00:00+02:00,73.78,HOLD,1.0,12.13265558
2015-06-03 12:00:00+02:00,73.85,HOLD,1.0,12.13265558
2015-06-03 13:00:00+02:00,73.78,HOLD,1.0,12.13265558
2015-06-03 14:00:00+02:00,70.38,HOLD,1.0,12.13265558
2015-06-03 15:00:00+02:00,67.34,HOLD,1.0,12.13265558
2015-06-03 16:00:00+02:00,67.42,HOLD,1.0,12.13265558
2015-06-03 17:00:00+02:00,68.6,HOLD,1.0,12.13265558
2015-06-03 18:00:00+02:00,68.26,HOLD,1.0,12.13265558
2015-06-03 19:00:00+02:00,67.69,HOLD,1.0,12.13265558
2015-06-03 20:00:00+02:00,68.49,HOLD,1.0,12.13265558
2015-06-03 21:00:00+02:00,70.96,HOLD,1.0,12.13265558
2015-06-03 22:00:00+02:00,72.51,HOLD,1.0,12.13265558
2015-06-03 23:00:00+02:00,66.81,HOLD,1.0,12.13265558
2015-06-04 00:00:00+02:00,64.74,HOLD,1.0,12.13265558
2015-06-04 01:00:00+02:00,62.03,HOLD,1.0,12.13265558
2015-06-04 02:00:00+02:00,57.84,HOLD,1.0,12.13265558
2015-06-04 03:00:00+02:00,57.11,HOLD,1.0,12.13265558
2015-06-04 04:00:00+02:00,55.73,HOLD,1.0,12.13265558
2015-06-04 05:00:00+02:00,57.67,HOLD,1.0,12.13265558
2015-06-04 06:00:00+02:00,61.54,HOLD,1.0,12.13265558
2015-06-04 07:00:00+02:00,65.08,HOLD,1.0,12.13265558
2015-06-04 08:00:00+02:00,70.17,HOLD,1.0,12.13265558
2015-06-04 09:00:00+02:00,70.65,HOLD,1.0,12.13265558
2015-06-04 10:00:00+02:00,70.33,HOLD,1.0,12.13265558
2015-06-04 11:00:00+02:00,72.08,HOLD,1.0,12.13265558
2015-06-04 12:00:00+02:00,72.47,HOLD,1.0,12.13265558
2015-06-04 13:00:00+02:00,72.3,HOLD,1.0,12.13265558
2015-06-04 14:00:00+02:00,70.56,HOLD,1.0,12.13265558
2015-06-04 15:00:00+02:00,68.39,HOLD,1.0,12.13265558
2015-06-04 16:00:00+02:00,68.38,HOLD,1.0,12.13265558
2015-06-04 17:00:00+02:00,69.72,HOLD,1.0,12.13265558
2015-06-04 18:00:00+02:00,69.09,HOLD,1.0,12.13265558
2015-06-04 19:00:00+02:00,69.23,HOLD,1.0,12.13265558
2015-06-04 20:00:00+02:00,70.05,HOLD,1.0,12.13265558
2015-06-04 21:00:00+02:00,71.36,HOLD,1.0,12.13265558
2015-06-04 22:00:00+02:00,71.8,HOLD,1.0,12.13265558
2015-06-04 23:00:00+02:00,67.26,HOLD,1.0,12.13265558
2015-06-05 00:00:00+02:00,62.59,HOLD,1.0,12.13265558
2015-06-05 01:00:00+02:00,56.81,HOLD,1.0,12.13265558
2015-06-05 02:00:00+02:00,53.64,HOLD,1.0,12.13265558
2015-06-05 03:00:00+02:00,53.61,HOLD,1.0,12.13265558
2015-06-05 04:00:00+02:00,53.54,HOLD,1.0,12.13265558
2015-06-05 05:00:00+02:00,53.37,HOLD,1.0,12.13265558
2015-06-05 06:00:00+02:00,60.69,HOLD,1.0,12.13265558
2015-06-05 07:00:00+02:00,65.43,HOLD,1.0,12.13265558
2015-06-05 08:00:00+02:00,70.85,HOLD,1.0,12.13265558
2015-06-05 09:00:00+02:00,72.19,HOLD,1.0,12.13265558
2015-06-05 10:00:00+02:00,72.93,HOLD,1.0,12.13265558
2015-06-05 11:00:00+02:00,74.04,HOLD,1.0,12.13265558
2015-06-05 12:00:00+02:00,73.92,HOLD,1.0,12.13265558
2015-06-05 13:00:00+02:00,74.52,HOLD,1.0,12.13265558
2015-06-05 14:00:00+02:00,73.15,HOLD,1.0,12.13265558
2015-06-05 15:00:00+02:00,70.42,HOLD,1.0,12.13265558
2015-06-05 16:00:00+02:00,69.77,HOLD,1.0,12.13265558
2015-06-05 17:00:00+02:00,69.94,HOLD,1.0,12.13265558
2015-06-05 18:00:00+02:00,69.68,HOLD,1.0,12.13265558
2015-06-05 19:00:00+02:00,68.9,HOLD,1.0,12.13265558
2015-06-05 20:00:00+02:00,70.78,HOLD,1.0,12.13265558
2015-06-05 21:00:00+02:00,70.87,HOLD,1.0,12.13265558
2015-06-05 22:00:00+02:00,68.91,HOLD,1.0,12.13265558
2015-06-05 23:00:00+02:00,63.88,HOLD,1.0,12.13265558
2015-06-06 00:00:00+02:00,59.47,HOLD,1.0,12.13265558
2015-06-06 01:00:00+02:00,54.79,HOLD,1.0,12.13265558
2015-06-06 02:00:00+02:00,53.28,HOLD,1.0,12.13265558
2015-06-06 03:00:00+02:00,52.69,HOLD,1.0,12.13265558
2015-06-06 04:00:00+02:00,52.19,HOLD,1.0,12.13265558
2015-06-06 05:00:00+02:00,51.62,HOLD,1.0,12.13265558
2015-06-06 06:00:00+02:00,51.44,HOLD,1.0,12.13265558
2015-06-06 07:00:00+02:00,52.43,HOLD,1.0,12.13265558
2015-06-06 08:00:00+02:00,55.82,HOLD,1.0,12.13265558
2015-06-06 09:00:00+02:00,62.83,HOLD,1.0,12.13265558
2015-06-06 10:00:00+02:00,64.26,HOLD,1.0,12.13265558
2015-06-06 11:00:00+02:00,67.14,HOLD,1.0,12.13265558
2015-06-06 12:00:00+02:00,67.17,HOLD,1.0,12.13265558
2015-06-06 13:00:00+02:00,69.56,HOLD,1.0,12.13265558
2015-06-06 14:00:00+02:00,67.23,HOLD,1.0,12.13265558
2015-06-06 15:00:00+02:00,59.95,HOLD,1.0,12.13265558
2015-06-06 16:00:00+02:00,54.72,HOLD,1.0,12.13265558
2015-06-06 17:00:00+02:00,54.05,HOLD,1.0,12.13265558
2015-06-06 18:00:00+02:00,54.02,HOLD,1.0,12.13265558
2015-06-06 19:00:00+02:00,54.54,HOLD,1.0,12.13265558
2015-06-06 20:00:00+02:00,55.45,HOLD,1.0,12.13265558
2015-06-06 21:00:00+02:00,65.17,HOLD,1.0,12.13265558
2015-06-06 22:00:00+02:00,67.27,HOLD,1.0,12.13265558
2015-06-06 23:00:00+02:00,55.63,HOLD,1.0,12.13265558
2015-06-07 00:00:00+02:00,58.73,HOLD,1.0,12.13265558
2015-06-07 01:00:00+02:00,54.0,PREEMPTIVE_CHARGE,1.0,12.13265558
2015-06-07 02:00:00+02:00,52.3,PREEMPTIVE_CHARGE,1.0,12.13265558
2015-06-07 03:00:00+02:00,52.42,PREEMPTIVE_CHARGE,1.0,12.13265558
2015-06-07 04:00:00+02:00,52.55,HOLD,1.0,12.13265558
2015-06-07 05:00:00+02:00,52.55,HOLD,1.0,12.13265558
2015-06-07 06:00:00+02:00,52.16,HOLD,1.0,12.13265558
2015-06-07 07:00:00+02:00,51.66,HOLD,1.0,12.13265558
2015-06-07 08:00:00+02:00,54.11,HOLD,1.0,12.13265558
2015-06-07 09:00:00+02:00,54.73,HOLD,1.0,12.13265558
2015-06-07 10:00:00+02:00,54.06,HOLD,1.0,12.13265558
2015-06-07 11:00:00+02:00,57.69,HOLD,1.0,12.13265558
2015-06-07 12:00:00+02:00,62.62,HOLD,1.0,12.13265558
2015-06-07 13:00:00+02:00,66.29,HOLD,1.0,12.13265558
2015-06-07 14:00:00+02:00,65.85,HOLD,1.0,12.13265558
2015-06-07 15:00:00+02:00,55.25,HOLD,1.0,12.13265558
2015-06-07 16:00:00+02:00,54.81,HOLD,1.0,12.13265558
2015-06-07 17:00:00+02:00,54.95,HOLD,1.0,12.13265558
2015-06-07 18:00:00+02:00,55.71,HOLD,1.0,12.13265558
2015-06-07 19:00:00+02:00,57.84,HOLD,1.0,12.13265558
2015-06-07 20:00:00+02:00,56.52,HOLD,1.0,12.13265558
2015-06-07 21:00:00+02:00,65.97,HOLD,1.0,12.13265558
2015-06-07 22:00:00+02:00,72.15,HOLD,1.0,12.13265558
2015-06-07 23:00:00+02:00,64.95,HOLD,1.0,12.13265558
2015-06-08 00:00:00+02:00,64.93,HOLD,1.0,12.13265558
2015-06-08 01:00:00+02:00,56.48,HOLD,1.0,12.13265558
2015-06-08 02:00:00+02:00,54.38,HOLD,1.0,12.13265558
2015-06-08 03:00:00+02:00,54.7,HOLD,1.0,12.13265558
2015-06-08 04:00:00+02:00,54.33,HOLD,1.0,12.13265558
2015-06-08 05:00:00+02:00,54.53,HOLD,1.0,12.13265558
2015-06-08 06:00:00+02:00,56.85,HOLD,1.0,12.13265558
2015-06-08 07:00:00+02:00,64.35,HOLD,1.0,12.13265558
2015-06-08 08:00:00+02:00,70.59,HOLD,1.0,12.13265558
2015-06-08 09:00:00+02:00,72.04,HOLD,1.0,12.13265558
2015-06-08 10:00:00+02:00,73.48,HOLD,1.0,12.13265558
2015-06-08 11:00:00+02:00,75.43,HOLD,1.0,12.13265558
2015-06-08 12:00:00+02:00,76.13,HOLD,1.0,12.13265558
2015-06-08 13:00:00+02:00,76.02,HOLD,1.0,12.13265558
2015-06-08 14:00:00+02:00,73.67,HOLD,1.0,12.13265558
2015-06-08 15:00:00+02:00,71.2,HOLD,1.0,12.13265558
2015-06-08 16:00:00+02:00,70.83,HOLD,1.0,12.13265558
2015-06-08 17:00:00+02:00,71.87,HOLD,1.0,12.13265558
2015-06-08 18:00:00+02:00,71.71,HOLD,1.0,12.13265558
2015-06-08 19:00:00+02:00,71.1,HOLD,1.0,12.13265558
2015-06-08 20:00:00+02:00,70.14,HOLD,1.0,12.13265558
2015-06-08 21:00:00+02:00,72.26,HOLD,1.0,12.13265558
2015-06-08 22:00:00+02:00,71.78,HOLD,1.0,12.13265558
2015-06-08 23:00:00+02:00,65.45,HOLD,1.0,12.13265558
2015-06-09 00:00:00+02:00,62.75,HOLD,1.0,12.13265558
2015-06-09 01:00:00+02:00,54.5,HOLD,1.0,12.13265558
2015-06-09 02:00:00+02:00,53.12,HOLD,1.0,12.13265558
2015-06-09 03:00:00+02:00,53.39,HOLD,1.0,12.13265558
2015-06-09 04:00:00+02:00,52.82,HOLD,1.0,12.13265558
2015-06-09 05:00:00+02:00,53.37,HOLD,1.0,12.13265558
2015-06-09 06:00:00+02:00,57.57,HOLD,1.0,12.13265558
2015-06-09 07:00:00+02:00,63.76,HOLD,1.0,12.13265558
2015-06-09 08:00:00+02:00,72.12,HOLD,1.0,12.13265558
2015-06-09 09:00:00+02:00,72.86,HOLD,1.0,12.13265558
2015-06-09 10:00:00+02:00,72.99,HOLD,1.0,12.13265558
2015-06-09 11:00:00+02:00,74.89,HOLD,1.0,12.13265558
2015-06-09 12:00:00+02:00,75.51,HOLD,1.0,12.13265558
2015-06-09 13:00:00+02:00,75.48,HOLD,1.0,12.13265558
2015-06-09 14:00:00+02:00,74.68,HOLD,1.0,12.13265558
2015-06-09 15:00:00+02:00,71.37,HOLD,1.0,12.13265558
2015-06-09 16:00:00+02:00,70.51,HOLD,1.0,12.13265558
2015-06-09 17:00:00+02:00,72.01,HOLD,1.0,12.13265558
2015-06-09 18:00:00+02:00,72.16,HOLD,1.0,12.13265558
2015-06-09 19:00:00+02:00,70.61,HOLD,1.0,12.13265558
2015-06-09 20:00:00+02:00,71.45,HOLD,1.0,12.13265558
2015-06-09 21:00:00+02:00,73.06,HOLD,1.0,12.13265558
2015-06-09 22:00:00+02:00,73.6,HOLD,1.0,12.13265558
2015-06-09 23:00:00+02:00,69.98,HOLD,1.0,12.13265558
2015-06-10 00:00:00+02:00,65.66,HOLD,1.0,12.13265558
2015-06-10 01:00:00+02:00,60.81,HOLD,1.0,12.13265558
2015-06-10 02:00:00+02:00,58.52,HOLD,1.0,12.13265558
2015-06-10 03:00:00+02:00,56.2,PREEMPTIVE_CHARGE,1.0,12.13265558
2015-06-10 04:00:00+02:00,56.56,PREEMPTIVE_CHARGE,1.0,12.13265558
2015-06-10 05:00:00+02:00,58.12,HOLD,1.0,12.13265558
2015-06-10 06:00:00+02:00,62.35,HOLD,1.0,12.13265558
2015-06-10 07:00:00+02:00,64.46,HOLD,1.0,12.13265558
2015-06-10 08:00:00+02:00,72.15,HOLD,1.0,12.13265558
2015-06-10 09:00:00+02:00,71.3,HOLD,1.0,12.13265558
2015-06-10 10:00:00+02:00,71.56,HOLD,1.0,12.13265558
2015-06-10 11:00:00+02:00,73.43,HOLD,1.0,12.13265558
2015-06-10 12:00:00+02:00,73.33,HOLD,1.0,12.13265558
2015-06-10 13:00:00+02:00,72.59,HOLD,1.0,12.13265558
2015-06-10 14:00:00+02:00,68.28,HOLD,1.0,12.13265558
2015-06-10 15:00:00+02:00,64.19,HOLD,1.0,12.13265558
2015-06-10 16:00:00+02:00,64.95,HOLD,1.0,12.13265558
2015-06-10 17:00:00+02:00,66.67,HOLD,1.0,12.13265558
2015-06-10 18:00:00+02:00,69.82,HOLD,1.0,12.13265558
2015-06-10 19:00:00+02:00,70.25,HOLD,1.0,12.13265558
2015-06-10 20:00:00+02:00,71.05,HOLD,1.0,12.13265558
2015-06-10 21:00:00+02:00,72.68,HOLD,1.0,12.13265558
2015-06-10 22:00:00+02:00,73.44,HOLD,1.0,12.13265558
2015-06-10 23:00:00+02:00,70.31,HOLD,1.0,12.13265558
2015-06-11 00:00:00+02:00,69.58,HOLD,1.0,12.13265558
2015-06-11 01:00:00+02:00,63.64,HOLD,1.0,12.13265558
2015-06-11 02:00:00+02:00,61.6,HOLD,1.0,12.13265558
2015-06-11 03:00:00+02:00,59.75,HOLD,1.0,12.13265558
2015-06-11 04:00:00+02:00,59.91,HOLD,1.0,12.13265558
2015-06-11 05:00:00+02:00,61.17,HOLD,1.0,12.13265558
2015-06-11 06:00:00+02:00,63.05,HOLD,1.0,12.13265558
2015-06-11 07:00:00+02:00,67.29,HOLD,1.0,12.13265558
2015-06-11 08:00:00+02:00,72.6,HOLD,1.0,12.13265558
2015-06-11 09:00:00+02:00,74.47,HOLD,1.0,12.13265558
2015-06-11 10:00:00+02:00,75.74,HOLD,1.0,12.13265558
2015-06-11 11:00:00+02:00,78.3,HOLD,1.0,12.13265558
2015-06-11 12:00:00+02:00,78.28,HOLD,1.0,12.13265558
2015-06-11 13:00:00+02:00,78.19,HOLD,1.0,12.13265558
2015-06-11 14:00:00+02:00,75.24,HOLD,1.0,12.13265558
2015-06-11 15:00:00+02:00,70.73,HOLD,1.0,12.13265558
2015-06-11 16:00:00+02:00,70.15,HOLD,1.0,12.13265558
2015-06-11 17:00:00+02:00,71.75,HOLD,1.0,12.13265558
2015-06-11 18:00:00+02:00,72.31,HOLD,1.0,12.13265558
2015-06-11 19:00:00+02:00,71.32,HOLD,1.0,12.13265558
2015-06-11 20:00:00+02:00,72.71,HOLD,1.0,12.13265558
2015-06-11 21:00:00+02:00,74.85,HOLD,1.0,12.13265558
2015-06-11 22:00:00+02:00,75.99,HOLD,1.0,12.13265558
2015-06-11 23:00:00+02:00,73.95,HOLD,1.0,12.13265558
2015-06-12 00:00:00+02:00,70.31,HOLD,1.0,12.13265558
2015-06-12 01:00:00+02:00,68.04,HOLD,1.0,12.13265558
2015-06-12 02:00:00+02:00,64.31,HOLD,1.0,12.13265558
2015-06-12 03:00:00+02:00,61.17,HOLD,1.0,12.13265558
2015-06-12 04:00:00+02:00,57.93,HOLD,1.0,12.13265558
2015-06-12 05:00:00+02:00,57.3,HOLD,1.0,12.13265558
2015-06-12 06:00:00+02:00,62.74,HOLD,1.0,12.13265558
2015-06-12 07:00:00+02:00,66.97,HOLD,1.0,12.13265558
2015-06-12 08:00:00+02:00,72.45,HOLD,1.0,12.13265558
2015-06-12 09:00:00+02:00,73.56,HOLD,1.0,12.13265558
2015-06-12 10:00:00+02:00,73.53,HOLD,1.0,12.13265558
2015-06-12 11:00:00+02:00,75.46,HOLD,1.0,12.13265558
2015-06-12 12:00:00+02:00,75.29,HOLD,1.0,12.13265558
2015-06-12 13:00:00+02:00,75.47,HOLD,1.0,12.13265558
2015-06-12 14:00:00+02:00,71.1,HOLD,1.0,12.13265558
2015-06-12 15:00:00+02:00,65.59,HOLD,1.0,12.13265558
2015-06-12 16:00:00+02:00,64.18,HOLD,1.0,12.13265558
2015-06-12 17:00:00+02:00,64.78,HOLD,1.0,12.13265558
2015-06-12 18:00:00+02:00,65.05,HOLD,1.0,12.13265558
2015-06-12 19:00:00+02:00,65.14,HOLD,1.0,12.13265558
2015-06-12 20:00:00+02:00,69.6,HOLD,1.0,12.13265558
2015-06-12 21:00:00+02:00,72.63,HOLD,1.0,12.13265558
2015-06-12 22:00:00+02:00,73.6,HOLD,1.0,12.13265558
2015-06-12 23:00:00+02:00,71.77,HOLD,1.0,12.13265558
2015-06-13 00:00:00+02:00,68.69,HOLD,1.0,12.13265558
2015-06-13 01:00:00+02:00,67.66,HOLD,1.0,12.13265558
2015-06-13 02:00:00+02:00,63.83,HOLD,1.0,12.13265558
2015-06-13 03:00:00+02:00,61.6,HOLD,1.0,12.13265558
2015-06-13 04:00:00+02:00,62.08,HOLD,1.0,12.13265558
2015-06-13 05:00:00+02:00,62.18,HOLD,1.0,12.13265558
2015-06-13 06:00:00+02:00,61.78,HOLD,1.0,12.13265558
2015-06-13 07:00:00+02:00,61.03,HOLD,1.0,12.13265558
2015-06-13 08:00:00+02:00,65.87,HOLD,1.0,12.13265558
2015-06-13 09:00:00+02:00,68.66,HOLD,1.0,12.13265558
2015-06-13 10:00:00+02:00,70.45,HOLD,1.0,12.13265558
2015-06-13 11:00:00+02:00,71.76,HOLD,1.0,12.13265558
2015-06-13 12:00:00+02:00,71.76,HOLD,1.0,12.13265558
2015-06-13 13:00:00+02:00,70.1,HOLD,1.0,12.13265558
2015-06-13 14:00:00+02:00,68.13,HOLD,1.0,12.13265558
2015-06-13 15:00:00+02:00,62.84,HOLD,1.0,12.13265558
2015-06-13 16:00:00+02:00,57.86,HOLD,1.0,12.13265558
2015-06-13 17:00:00+02:00,57.02,PREEMPTIVE_CHARGE,1.0,12.13265558
2015-06-13 18:00:00+02:00,61.19,HOLD,1.0,12.13265558
2015-06-13 19:00:00+02:00,65.24,HOLD,1.0,12.13265558
2015-06-13 20:00:00+02:00,67.43,HOLD,1.0,12.13265558
2015-06-13 21:00:00+02:00,69.98,HOLD,1.0,12.13265558
2015-06-13 22:00:00+02:00,72.12,HOLD,1.0,12.13265558
2015-06-13 23:00:00+02:00,67.13,HOLD,1.0,12.13265558
2015-06-14 00:00:00+02:00,66.52,HOLD,1.0,12.13265558
2015-06-14 01:00:00+02:00,60.44,HOLD,1.0,12.13265558
2015-06-14 02:00:00+02:00,57.04,HOLD,1.0,12.13265558
2015-06-14 03:00:00+02:00,55.91,HOLD,1.0,12.13265558
2015-06-14 04:00:00+02:00,55.23,HOLD,1.0,12.13265558
2015-06-14 05:00:00+02:00,55.56,HOLD,1.0,12.13265558
2015-06-14 06:00:00+02:00,55.59,HOLD,1.0,12.13265558
2015-06-14 07:00:00+02:00,55.01,HOLD,1.0,12.13265558
2015-06-14 08:00:00+02:00,57.2,HOLD,1.0,12.13265558
2015-06-14 09:00:00+02:00,58.93,HOLD,1.0,12.13265558
2015-06-14 10:00:00+02:00,58.93,HOLD,1.0,12.13265558
2015-06-14 11:00:00+02:00,62.8,HOLD,1.0,12.13265558
2015-06-14 12:00:00+02:00,63.88,HOLD,1.0,12.13265558
2015-06-14 13:00:00+02:00,65.87,HOLD,1.0,12.13265558
2015-06-14 14:00:00+02:00,64.59,HOLD,1.0,12.13265558
2015-06-14 15:00:00+02:00,61.09,HOLD,1.0,12.13265558
2015-06-14 16:00:00+02:00,58.19,HOLD,1.0,12.13265558
2015-06-14 17:00:00+02:00,58.05,HOLD,1.0,12.13265558
2015-06-14 18:00:00+02:00,62.33,HOLD,1.0,12.13265558
2015-06-14 19:00:00+02:00,66.34,HOLD,1.0,12.13265558
2015-06-14 20:00:00+02:00,67.27,HOLD,1.0,12.13265558
2015-06-14 21:00:00+02:00,72.37,HOLD,1.0,12.13265558
2015-06-14 22:00:00+02:00,74.31,HOLD,1.0,12.13265558
2015-06-14 23:00:00+02:00,70.5,HOLD,1.0,12.13265558
2015-06-15 00:00:00+02:00,63.39,HOLD,1.0,12.13265558
2015-06-15 01:00:00+02:00,57.18,HOLD,1.0,12.13265558
2015-06-15 02:00:00+02:00,53.46,PREEMPTIVE_CHARGE,1.0,12.13265558
2015-06-15 03:00:00+02:00,52.51,PREEMPTIVE_CHARGE,1.0,12.13265558
2015-06-15 04:00:00+02:00,51.69,PREEMPTIVE_CHARGE,1.0,12.13265558
2015-06-15 05:00:00+02:00,52.23,PREEMPTIVE_CHARGE,1.0,12.13265558
2015-06-15 06:00:00+02:00,56.64,PREEMPTIVE_CHARGE,1.0,12.13265558
2015-06-15 07:00:00+02:00,61.67,HOLD,1.0,12.13265558
2015-06-15 08:00:00+02:00,70.42,HOLD,1.0,12.13265558
2015-06-15 09:00:00+02:00,73.82,HOLD,1.0,12.13265558
2015-06-15 10:00:00+02:00,74.03,HOLD,1.0,12.13265558
2015-06-15 11:00:00+02:00,75.58,HOLD,1.0,12.13265558
2015-06-15 12:00:00+02:00,76.76,HOLD,1.0,12.13265558
2015-06-15 13:00:00+02:00,76.51,HOLD,1.0,12.13265558
